	date	likes	retweets	text
78	Sat Mar 24 01:50:32 +0000 2018	0	0	"RT @ClintonMSix14: This is the person who turned the FBI into a weapon against Donald Trump.

RETWEET- if you think Barack Obama should go…"
79	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @ChrisJZullo: Remember when Donald Trump said he was going to raise taxes on Wall Street eliminating the carried interest loophole, crea…
80	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @thomaskaine5: Trump/republicans think its ok for people with mental illness to own guns.  NRA/gun manufacturers had GOP repeal a law pr…
81	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @kylegriffin1: Trump's re-election campaign sent out a fundraising email suggesting that donors could help the president fight Mueller's…
82	Sat Mar 24 01:50:32 +0000 2018	0	0	...wow... that’s... a lot... https://t.co/m1ubDAaLek
83	Sat Mar 24 01:50:32 +0000 2018	0	0	"Melania Trump Rides to Air Force One solo
https://t.co/X5yFaRq2Gm // she didn’t move to Washington with him either… https://t.co/UaMjErVdoU"
84	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @stevejetcity: @DavidCornDC @stranahan It seems the people who scream shure I'll answer Muellers questions are the one's who stonewall,…
85	Sat Mar 24 01:50:32 +0000 2018	0	0	"RT @ColinKahl: I’ll be on @maddow tonight to discuss Bolton’s appointment as Trump’s new National Security Advisor. 

In the meantime, here…"
86	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @maxasteele: Fully convinced you could take Trump to an empty runway and tell him there are a dozen F-35s in front of him.
87	Sat Mar 24 01:50:32 +0000 2018	0	0	@larry_kudlow @feeonline Show this to trump
88	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @nowthisnews: Working people put their hope and faith in Donald Trump — and he stabbed them in the back https://t.co/QWQG6xAP5j
89	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @RealDonald4Pres: People forget that Trump built that Ice Skating rink in Manhattan. One of the toughest places to build with laws and v…
90	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @JudicialWatch: Through JW's efforts holding Mueller's investigation accountable, JW uncovered documents showing top DOJ officials like…
91	Sat Mar 24 01:50:32 +0000 2018	0	0	Totally normal thing for a president to do at almost ten on a Friday https://t.co/DUzj3SSet6
92	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @abene4nj: Simple one: Do think @BarackObama would be in Washington tomorrow speaking to the crowds assembled for #MarchForOurLives #Mar…
93	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @timkaine: Seriously though, Rip Van Winkle, did you just awake from a long slumber? We gave you a deal last month that offered all the…
